2019-03-24_14:51:02:
- etiqueta de inquérito excluída: apagar
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-02-06_20:24:06.html	teste	709	1	(.*NOUN.*)(\n.*ADJ.*)*\n(.*PROPN.*appos)	bosque_UD_2.4.conllu	2019-02-06_20:24:06
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-02-06_17:38:08.html	teste	17	4	\tnum\t.*\tnummod\t :: \tnum\t.*	bosque_UD_2.4.conllu	2019-02-06_17:38:08
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-02-06_17:37:18.html	teste	0	4	\tnum\t.* :: \tnum\t.*	bosque_UD_2.4.conllu	2019-02-06_17:37:18
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-02-06_17:36:31.html	teste	0	4	\tnum\t :: \tnum\t	bosque_UD_2.4.conllu	2019-02-06_17:36:31
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-02-06_17:34:58.html	teste	0	4	\tnum\t.* :: \tnum\t	bosque_UD_2.4.conllu	2019-02-06_17:34:58
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-02-06_17:30:25.html	teste	31	1	.*\t(mil|milhão|bilhão|trilhão)\t.*\tnoun\t	bosque_UD_2.4.conllu	2019-02-06_17:30:25
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-02-06_17:29:03.html	teste	31	1	\t(mil|milhão|bilhão|trilhão)\t.*\tnoun\t	bosque_UD_2.4.conllu	2019-02-06_17:29:03
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-02-06_13:27:11.html	teste	603	4	n<pred.*case :: .*nmod	bosque_UD_2.4.conllu	2019-02-06_13:27:11
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-02-04_13:54:37.html	teste	511	4	n<pred.*case :: .*nmod	bosque_appos_appos_parataxis_correções_obl.conllu	2019-02-04_13:54:37
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-02-04_13:54:37.html	teste	511	4	n<pred.*case :: .*nmod	bosque_appos_appos_parataxis_correções_obl.conllu	2019-02-04_13:54:37
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-02-04_13:29:54.html	teste	603	4	n<pred.*case :: .*nmod	bosque_UD_2.4.conllu	2019-02-04_13:29:54
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-02-04_13:25:52.html	teste	3	1	CF75-4|CF83-3|cf86-2	bosque_UD_2.4.conllu	2019-02-04_13:25:52
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-02-04_04:42:50.html	teste	1925	4	ADP.*PIV.*CASE :: P<.*obl	bosque_obl_obj.conllu	2019-02-04_04:42:50
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-02-04_04:41:20.html	teste	2032	1	ADP.*PIV.*CASE	bosque_obl_obj.conllu	2019-02-04_04:41:20
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-02-04_04:42:31.html	teste	0	1	ADP.*PIV.*CASE :: P<.*obl	bosque_obl_obj.conllu	2019-02-04_04:42:31
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-02-04_04:40:52.html	teste	2	1	PREP.*case	bosque_obl_obj.conllu	2019-02-04_04:40:52
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-02-04_04:36:16.html	teste	0	1	PREP.*PIV.*case	bosque_obl_obj.conllu	2019-02-04_04:36:16
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-02-02_15:54:42.html	teste	34	1	teste	bosque_UD_2.4.conllu	2019-02-02_15:54:42
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-02-02_15:52:55.html	teste	34	1	teste	bosque_UD_2.4.conllu	2019-02-02_15:52:55
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-02-02_15:11:25.html	teste	34	1	teste	bosque_ccomp_ccomp_parataxis_editado.conllu	2019-02-02_15:11:25
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-02-02_13:15:24.html	teste	1	1	O resto é connosco	bosque_ccomp_ccomp_parataxis_editado.conllu	2019-02-02_13:15:24
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-02-02_12:56:18.html	teste	1	1	A luta é de todos	bosque_claudia.conllu	2019-02-02_12:56:18
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-02-02_12:55:44.html	teste	1	1	também a aparecer	bosque_claudia.conllu	2019-02-02_12:55:44
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-02-02_12:54:20.html	teste	1	1	Lula, não a mim»	bosque_claudia.conllu	2019-02-02_12:54:20
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-02-01_17:48:16.html	teste	1	1	Phillip trent	bosque_claudia.conllu	2019-02-01_17:48:16
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-02-01_17:42:40.html	teste	1	1	Na concertação, há ainda muito a fazer	bosque_claudia.conllu	2019-02-01_17:42:40
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-02-01_17:41:45.html	teste	1	1	Tínhamos decidido desde o primeiro encontro que íamos	bosque_claudia.conllu	2019-02-01_17:41:45
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-02-01_17:40:40.html	teste	1	1	 interesses da Brisa e do Governo, ao nível do Orçamento de Estado,	bosque_claudia.conllu	2019-02-01_17:40:40
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-02-01_17:38:21.html	teste	1	1	Agora que só se veio agravar um mal que já estava feito é	bosque_claudia.conllu	2019-02-01_17:38:21
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-02-01_17:37:34.html	teste	1	1	Convento de Santo Agostinho em museu se arrasta há oito anos	bosque_claudia.conllu	2019-02-01_17:37:34
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-02-01_17:36:30.html	teste	1	1	Palma Inácio, ex-comandante operacional da LUAR,	bosque_claudia.conllu	2019-02-01_17:36:30
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-02-01_17:33:50.html	teste	1	1	proposta é muito bem vista, porque será mais vantajosa do que se houver só um pólo de interesse no local	bosque_claudia.conllu	2019-02-01_17:33:50
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-01-31_20:57:52.html	teste	107	1	\to\tDET.*\n.*(PronType=Rel|acl:relcl)	bosque_elvis.conllu	2019-01-31_20:57:52
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-01-31_20:57:09.html	teste	182	1	\to\tDET.*\n.*(PronType=Rel|advcl)	bosque_elvis.conllu	2019-01-31_20:57:09
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-01-31_20:56:12.html	teste	287	1	\to\tDET.*\n.*que	bosque_elvis.conllu	2019-01-31_20:56:12
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-01-31_10:28:42.html	teste	34	1	teste	bosque_corr_aposto_random.conllu	2019-01-31_10:28:42
- diretório excluído: /interrogar-ud/resultados/teste_2019-01-30_18:59:44
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-01-30_18:59:44.html	teste	136	1	\(.*\n.*NOUN.*N<PRED.*appos\t	bosque_UD_2.4.conllu	2019-01-30_18:59:44
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-01-30_18:47:21.html	teste	114	1	\(.*\n.*PROPN.*N<PRED.*appos\t	bosque_UD_2.4.conllu	2019-01-30_18:47:21
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-01-30_18:23:21.html	teste	113	1	PROPN.*\n.*,.*\n(.*\n)?.*\t(de|em)\t.*N<PRED.*case.*(\n.*DET.*)?\n.*PROPN	bosque_UD_2.4.conllu	2019-01-30_18:23:21
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-01-30_18:20:04.html	teste	40	1	PROPN.*\n.*,.*\n.*\tadp\t.*N<PRED.*case.*\n.*PROPN	bosque_UD_2.4.conllu	2019-01-30_18:20:04
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-01-30_16:50:37.html	teste	81	1	PROPN.*\n.*,.*\n(.*\n)?.*\tadp\t.*N<PRED.*case.*\n.*DET.*\n.*PROPN	bosque_UD_2.4.conllu	2019-01-30_16:50:37
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-01-30_16:49:58.html	teste	1	1	PROPN.*\n.*,.*\n(.*\t_\t)*.*\tadp\t.*N<PRED.*case.*\n.*DET.*\n.*PROPN	bosque_UD_2.4.conllu	2019-01-30_16:49:58
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-01-30_16:47:45.html	teste	4	1	CP31-1	bosque_UD_2.4.conllu	2019-01-30_16:47:45
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-01-30_16:42:00.html	teste	1	1	PROPN.*\n.*,.*\n.*\tadp\t.*N<PRED.*case.*\n.*DET.*\n.*PROPN	bosque_UD_2.4.conllu	2019-01-30_16:42:00
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-01-30_16:40:03.html	teste	40	1	PROPN.*\n.*,.*\n.*\tadp\t.*N<PRED.*case.*\n.*PROPN	bosque_UD_2.4.conllu	2019-01-30_16:40:03
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-01-30_16:29:56.html	teste	40	1	PROPN.*\n.*,.*\n.*\tadp\t.*N<PRED.*case.*\n.*PROPN	bosque_UD_2.4.conllu	2019-01-30_16:29:56
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-01-30_14:06:44.html	teste	75	1	(.*dizer.*)\n(.*PROPN)	bosque_corr_aposto_random.conllu	2019-01-30_14:06:44
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-01-30_12:39:43.html	teste	51	1	\tcomo\t.*n<pred	bosque_UD_2.4.conllu	2019-01-30_12:39:43
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-01-30_12:38:46.html	teste	1	1	pratos típicos	bosque_UD_2.4.conllu	2019-01-30_12:38:46
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-01-30_12:31:06.html	teste	307	1	.*\(.*\n.*\tpropn\t.*\tappos\t	bosque_UD_2.4.conllu	2019-01-30_12:31:06
- diretório excluído: /interrogar-ud/resultados/teste_2019-01-29_15:40:50
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-01-29_15:40:50.html	teste	102	4	\tde\t.*N<PRED.*case :: \tNOUN\t	bosque_UD_2.4.conllu	2019-01-29_15:40:50
- diretório excluído: /interrogar-ud/resultados/teste_2019-01-29_12:50:14
- entrada de pesquisa e pesquisa excluídas: /interrogar-ud/resultados/teste_2019-01-29_12:50:14.html	teste	7	1	orphan	bosque_corr_aposto_random.conllu	2019-01-29_12:50:14

2019-01-29_03:13:55:
- inquérito excluído (não modificou nada): Espalhados pelos 7.408km do litoral brasileiro, os shows deste início de ano tem lá suas atrações internacionais.!@#1	Espalhados	espalhar	VERB	<mv>|V|PCP|M|P|@ICL-PRED>	Gender=Masc|Number=Plur|VerbForm=Part	12	dep	_	_ --> 1	Espalhados	espalhar	VERB	<mv>|V|PCP|M|P|@ICL-PRED>	Gender=Masc|Number=Plur|VerbForm=Part	<b>12</b>	dep	_	_!@#bosque_corr_aposto_random.conllu!@#2019-01-28_15:53:22!@#revisões random aposto ICL-PRED>.*dep  (120)!@#/interrogar-ud/resultados/revisões_random_aposto_ICL_PRED_._dep__2019-01-28_14:21:22.html!@#revisões random aposto ICL-PRED>.*dep!@#CF207-5
- inquérito excluído (não modificou nada): Iniciado em 1958, o estudo de «O Capital» por jovens intelectuais da USP só terminaria cinco anos mais tarde.!@#17	USP	USP	PROPN	<prop>|<np-def>|N|F|S|@P<	Gender=Fem|Number=Sing	13	nmod	_	_ --> 17	USP	USP	PROPN	<prop>|<np-def>|N|F|S|@P<	Gender=Fem|Number=Sing	13	<b>nmod</b>	_	_!@#bosque_corr_aposto_random.conllu!@#2019-01-28_15:45:46!@#revisões random aposto ICL-PRED>.*dep  (120)!@#/interrogar-ud/resultados/revisões_random_aposto_ICL_PRED_._dep__2019-01-28_14:21:22.html!@#revisões random aposto ICL-PRED>.*dep!@#CF197-1
- inquérito excluído (não modificou nada): «O Charade vai concorrer na faixa do Suzuki Swift e do Twingo, da Renault», afirma Caparelli.!@#2	O	o	DET	<artd>|ART|M|S|@>N	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	3	det	_	_ --> 2	O	o	DET	<b><artd>|ART|M|S|@>N</b>	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	3	det	_	_!@#bosque-UD_2.4.conllu!@#2019-01-27_15:40:10!@#\tde\t.*N<PRED.*case (214)!@#/interrogar-ud/resultados/teste_2019-01-27_14:52:14/_tde_t._N_PRED._case_2019-01-27_15:05:45.html!@#teste!@#CF11-1
- inquérito excluído (não modificou nada): Animado com um teste de vestiário, o tcheco Zdenek Zeman, técnico da Lazio, colocou em campo o atacante croata Alan Boksic, cuja volta ao time estava prevista para a próxima semana.!@## source = CETENFolha n=860 cad=Esporte sec=des sem=94a --> <b># source = CETENFolha n=860 cad=Esporte sec=des sem=94a</b>!@#bosque_unico_o_que.conllu!@#2019-01-25_12:55:43!@#com "aspas" (34)!@#/interrogar-ud/resultados/com__aspas__2019-01-25_12:40:16.html!@#teste de "cookies"!@#CF860-5
- inquérito excluído (não modificou nada): Antes de estrear como editor senior da «Playboy», Nirlando Beirão fez uma série de testes de vídeo.!@#3	estrear	estrear	VERB	<mv>|V|INF|@ICL-P<	VerbForm=Inf	1	dep	_	_ --> 3	estrear	estrear	VERB	<mv>|V|INF|@ICL-P<	<b>VerbForm=Inf</b>	1	dep	_	_!@#bosque_unico_o_que.conllu!@#2019-01-25_12:53:10!@#com  (34)!@#/interrogar-ud/resultados/com__aspas__2019-01-25_12:40:16.html!@#teste de "cookies"!@#CF89-3
- inquérito excluído (não modificou nada): Antes de estrear como editor senior da «Playboy», Nirlando Beirão fez uma série de testes de vídeo.!@#3	estrear	estrear	VERB	<mv>|V|INF|@ICL-P<	VerbForm=Inf	1	dep	_	_ --> 3	estrear	estrear	VERB	<mv>|V|INF|@ICL-P<	<b>VerbForm=Inf</b>	1	dep	_	_!@#bosque_unico_o_que.conllu!@#2019-01-25_12:40:40!@#com  (34)!@#/interrogar-ud/resultados/com__aspas__2019-01-25_12:40:16.html!@#teste de "cookies"!@#CF89-3
- inquérito excluído (não modificou nada): Animado com um teste de vestiário, o tcheco Zdenek Zeman, técnico da Lazio, colocou em campo o atacante croata Alan Boksic, cuja volta ao time estava prevista para a próxima semana.!@#1	Animado	animar	ADJ	<mv>|V|PCP|M|S|@ICL-PRED>	Gender=Masc|Number=Sing|VerbForm=Part	18	dep	_	_ --> 1	Animado	animar	ADJ	<mv>|V|PCP|M|S|@ICL-PRED>	Gender=Masc|Number=Sing|VerbForm=Part	18	<b>dep</b>	_	_!@#bosque_UD_2.4.conllu!@#2019-01-25_12:23:56!@#NONE!@#NONE!@#teste de "cookies"!@#CF860-5
- inquérito excluído (não modificou nada): Animado com um teste de vestiário, o tcheco Zdenek Zeman, técnico da Lazio, colocou em campo o atacante croata Alan Boksic, cuja volta ao time estava prevista para a próxima semana.!@#10	Zdenek	Zdenek	PROPN	_	Gender=Masc|Number=Sing	9	appos	_	ChangedBy=Issue119|MWE=Zdenek_Zeman|MWEPOS=PROPN --> 10	<b>Zdenek</b>	<b>Zdenek</b>	PROPN	_	Gender=Masc|Number=Sing	9	appos	_	ChangedBy=Issue119|MWE=<b>Zdenek</b>_Zeman|MWEPOS=PROPN!@#bosque_UD_2.4.conllu!@#2019-01-25_12:19:32!@#NONE!@#NONE!@#teste de "cookies"!@#CF860-5
- inquérito excluído (não modificou nada): Animado com um teste de vestiário, o tcheco Zdenek Zeman, técnico da Lazio, colocou em campo o atacante croata Alan Boksic, cuja volta ao time estava prevista para a próxima semana.!@#10	Zdenek	Zdenek	PROPN	_	Gender=Masc|Number=Sing	9	appos	_	ChangedBy=Issue119|MWE=Zdenek_Zeman|MWEPOS=PROPN --> 10	<b>Zdenek</b>	<b>Zdenek</b>	PROPN	_	Gender=Masc|Number=Sing	9	appos	_	ChangedBy=Issue119|MWE=<b>Zdenek</b>_Zeman|MWEPOS=PROPN!@#bosque_UD_2.4.conllu!@#2019-01-25_12:17:42!@#NONE!@#NONE!@#teste de "cookies"!@#CF860-5
- inquérito excluído (não modificou nada): A entrada de capitais, para ser esterilizada monetariamente, teve de ser absorvida pelo crescimento da dívida pública, o que por sua vez requereu um superávit fiscal primário crescente.!@#1	A	o	DET	<artd>|ART|F|S|@>N	Definite=Def|Gender=Fem|Number=Sing|PronType=Art	2	det	_	_ --> 1	A	o	DET	<b><artd>|ART|F|S|@>N</b>	Definite=Def|Gender=Fem|Number=Sing|PronType=Art	2	det	_	_!@#bosque_unico_o_que.conllu!@#2019-01-25_12:14:21!@#NONE!@#/interrogar-ud/resultados/possíveis__o_que__2019-01-23_12:48:26/_o_que__como_appos_acl_2019-01-23_12:50:10.html!@#teste de "cookies"!@#CF403-1
- inquérito excluído (não modificou nada): N. R. A razão por que se realçou no título da notícia em causa o benefício do whisky foi porque ela se refere a um estudo que realçava esse facto, o que se compreende quando se sabe que se trata de um estudo britânico.!@#1	N.	N.	NOUN	_	Gender=Fem|Number=Sing	22	dep	_	ChangedBy=Issue119|MWE=N._R.|MWEPOS=PROPN --> 1	N.	N.	<b>NOUN</b>	_	Gender=Fem|Number=Sing	22	dep	_	ChangedBy=Issue119|MWE=N._R.|MWEPOS=PROPN!@#bosque_unico_o_que.conllu!@#2019-01-25_02:33:05!@#NONE!@#NONE!@#teste de "cookies"!@#CP999-1
- inquérito excluído (não modificou nada): e no terceiro, a 182 dias, foram colocados 25 milhões de contos, à taxa média de 10,48 por cento, o que acabou por reflectir uma subida das taxas em relação aos leilões anteriores para idênticos períodos.!@## text = e no terceiro, a 182 dias, foram colocados 25 milhões de contos, à taxa média de 10,48 por cento, o que acabou por reflectir uma subida das taxas em relação aos leilões anteriores para idênticos períodos. --> <b># text = e no terceiro, a 182 dias, foram colocados 25 milhões de contos, à taxa média de 10,48 por cento, o que acabou por reflectir uma subida das taxas em relação aos leilões anteriores para idênticos períodos.</b>!@#bosque_unico_o_que.conllu!@#2019-01-24_12:32:55!@#NONE!@#NONE!@#teste!@#@BOLDCP545-5/BOLD
- inquérito excluído (não modificou nada): e no terceiro, a 182 dias, foram colocados 25 milhões de contos, à taxa média de 10,48 por cento, o que acabou por reflectir uma subida das taxas em relação aos leilões anteriores para idênticos períodos.!@#26	o	o	PRON	_	Gender=Masc|Number=Sing|PronType=Dem	11	det	_	_ --> 26	o	o	PRON	_	Gender=Masc|Number=Sing|PronType=Dem	<b>11</b>	det	_	_!@#bosque_unico_o_que.conllu!@#2019-01-24_12:16:48!@#NONE!@#/interrogar-ud/resultados/possíveis__o_que__2019-01-23_12:48:26/_o_que__como_appos_acl_2019-01-23_12:50:10.html!@#"o que" como appos/acl!@#CP545-5
- inquérito excluído (não modificou nada): e no terceiro, a 182 dias, foram colocados 25 milhões de contos, à taxa média de 10,48 por cento, o que acabou por reflectir uma subida das taxas em relação aos leilões anteriores para idênticos períodos.!@#26	o	o	PRON	_	Gender=Masc|Number=Sing|PronType=Dem	27	det	_	_ --> 26	o	o	PRON	_	Gender=Masc|Number=Sing|PronType=Dem	<b>27</b>	det	_	_!@#bosque_unico_o_que.conllu!@#2019-01-24_12:16:01!@#NONE!@#/interrogar-ud/resultados/possíveis__o_que__2019-01-23_12:48:26/_o_que__como_appos_acl_2019-01-23_12:50:10.html!@#NONE!@#CP545-5
- inquérito excluído (não modificou nada): No campo do Lyon, o Mónaco não foi além de um empate sem golos, o que impediu a equipa de Rui Barros de se isolar no primeiro lugar.!@#19	o	o	PRON	_	Gender=Masc|Number=Sing|PronType=Dem	20	det	_	_ --> 19	o	o	PRON	_	Gender=Masc|Number=Sing|PronType=Dem	<b>20</b>	det	_	_!@#bosque_unico_o_que.conllu!@#2019-01-24_11:51:03!@#NONE!@#/interrogar-ud/resultados/possíveis__o_que__2019-01-23_12:48:26/_o_que__como_appos_acl_2019-01-23_12:50:10.html!@#"o que" como appos/acl!@#CP249-5
- inquérito excluído (não modificou nada): Esta armação dá à equipe um caráter excessivamente defensivo, o que desagrada àqueles que esperam da seleção brasileira um futebol alegre, sempre visando ao gol.!@#14	desagrada	desagradar	VERB	<mv>|V|PR|3S|IND|@FS-S<	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	12	acl:relcl	_	_ --> 14	desagrada	desagradar	VERB	<mv>|V|PR|3S|IND|@FS-S<	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	12	<b>acl:relcl</b>	_	_!@#bosque_unico_o_que.conllu!@#2019-01-23_13:05:47!@#NONE!@#/interrogar-ud/resultados/possíveis__o_que__2019-01-23_12:48:26/_o_que__como_appos_acl_2019-01-23_12:50:10.html!@#"o que" como appos/acl!@#CF234-2
- inquérito excluído (não modificou nada): O público alvo são os três milhões de pedestres que circulam diariamente na região.!@#1	O	o	DET	<artd>|ART|M|S|@>N	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	2	det	_	_ --> 1	O	o	DET	<b><artd>|ART|M|S|@>N</b>	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	2	det	_	_!@#bosque_unico_convergencia.conllu!@#2019-01-21_15:58:58!@#NONE!@#NONE!@#teste!@#@BOLDCF988-2/BOLD
- inquérito excluído (não modificou nada): Quando os dois acertavam juntos («Bonequinha de Luxo», «Vício Maldito», «A Pantera Cor-de-Rosa»), era uma festa para todos os sentidos.!@#2	os	o	DET	<artd>|ART|M|P|@>N	Definite=Def|Gender=Masc|Number=Plur|PronType=Art	3	det	_	_ --> 2	os	o	DET	<artd>|ART|M|P|@>N	<b>Definite=Def|Gender=Masc|Number=Plur|PronType=Art</b>	3	det	_	_!@#bosque_unico_convergencia.conllu!@#2019-01-21_15:38:32!@#NONE!@#NONE!@#NONE!@#CF161-6
- inquérito excluído (não modificou nada): No final do primeiro semestre do ano passado, a empresa previa obter um volume de vendas de 24 milhões de contos, mas acabou por não ir além dos 21 milhões.!@#2	o	o	DET	<-sam>|<artd>|ART|M|S|@>N	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	3	det	_	_ --> 2	o	o	DET	<-sam>|<artd>|ART|M|S|@>N	<b>Definite=Def|Gender=Masc|Number=Sing|PronType=Art</b>	3	det	_	_!@#bosque_unico_convergencia.conllu!@#2019-01-21_15:38:13!@#NONE!@#NONE!@#NONE!@#NONE
- inquérito excluído (não modificou nada): No final do primeiro semestre do ano passado, a empresa previa obter um volume de vendas de 24 milhões de contos, mas acabou por não ir além dos 21 milhões.!@## text = No final do primeiro semestre do ano passado, a empresa previa obter um volume de vendas de 24 milhões de contos, mas acabou por não ir além dos 21 milhões. --> <b># text = No final do primeiro semestre do ano passado, a empresa previa obter um volume de vendas de 24 milhões de contos, mas acabou por não ir além dos 21 milhões.</b>!@#bosque_unico_convergencia.conllu!@#2019-01-20_16:07:10!@#NONE!@#NONE!@#teste!@#NONE
- inquérito excluído (não modificou nada): Sustentadas em depoimentos à PF, foram confirmadas em três perícias.!@#3	depoimentos	depoimento	NOUN	<np-idf>|N|M|P|@P<	Gender=Masc|Number=Plur	1	obl	_	_ --> 3	depoimentos	depoimento	NOUN	<np-idf>|N|M|P|@P<	<b>Gender=Masc|Number=Plur</b>	1	obl	_	_!@#bosque_UD_2.4.conllu!@#2019-01-18_13:03:27!@#Seleção (4)!@#/interrogar-ud/resultados/Elimina_dep_1_2019-01-17_15:52:47/Seleção_2019-01-17_15:53:59.html!@#Elimina dep 1!@#CF916-4
- inquérito excluído (não modificou nada): Abalado, o jogador ameaçou não disputar a Copa do Mundo, em junho e julho, nos EUA, caso o pai não seja libertado.!@#2	,	,	PUNCT	PU|@PU	_	1	punct	_	_ --> 2	,	,	PUNCT	<b>PU|@PU</b>	_	1	punct	_	_!@#bosque_UD_2.4.conllu!@#2019-01-18_00:32:03!@#NONE!@#NONE!@#Correção de orações adverbiais; envolvem xpostag=@A<ARG!@#CF816-3
- inquérito excluído (não modificou nada): Abalado, o jogador ameaçou não disputar a Copa do Mundo, em junho e julho, nos EUA, caso o pai não seja libertado.!@#1	Abalado	abalar	VERB	<mv>|V|PCP|M|S|@ICL-PRED>	Gender=Masc|Number=Sing|VerbForm=Part	4	acl	_	ChangedBy=Issue165|SpaceAfter=No --> 1	Abalado	abalar	VERB	<b><mv>|V|PCP|M|S|@ICL-PRED></b>	Gender=Masc|Number=Sing|VerbForm=Part	4	acl	_	ChangedBy=Issue165|SpaceAfter=No!@#bosque_UD_2.4.conllu!@#2019-01-18_00:31:12!@#NONE!@#NONE!@#NONE!@#CF816-3
- inquérito excluído (não modificou nada): Abalado, o jogador ameaçou não disputar a Copa do Mundo, em junho e julho, nos EUA, caso o pai não seja libertado.!@#1	Abalado	abalar	VERB	<mv>|V|PCP|M|S|@ICL-PRED>	Gender=Masc|Number=Sing|VerbForm=Part	4	acl	_	ChangedBy=Issue165|SpaceAfter=No --> 1	Abalado	abalar	VERB	<mv>|V|PCP|M|S|@ICL-PRED>	<b>Gender=Masc|Number=Sing|VerbForm=Part</b>	4	acl	_	ChangedBy=Issue165|SpaceAfter=No!@#bosque_UD_2.4.conllu!@#2019-01-18_00:30:35!@#NONE!@#NONE!@#Correção de orações adverbiais; envolvem xpostag=@A<ARG!@#CF816-3
- inquérito excluído (não modificou nada): Abalado, o jogador ameaçou não disputar a Copa do Mundo, em junho e julho, nos EUA, caso o pai não seja libertado.!@#1	Abalado	abalar	VERB	<mv>|V|PCP|M|S|@ICL-PRED>	Gender=Masc|Number=Sing|VerbForm=Part	4	acl	_	ChangedBy=Issue165|SpaceAfter=No --> 1	Abalado	abalar	VERB	<mv>|V|PCP|M|S|@ICL-PRED>	<b>Gender=Masc|Number=Sing|VerbForm=Part</b>	4	acl	_	ChangedBy=Issue165|SpaceAfter=No!@#bosque_UD_2.4.conllu!@#2019-01-18_00:29:20!@#NONE!@#NONE!@#Correção de orações adverbiais; envolvem xpostag=@A<ARG!@#CF816-3
- inquérito excluído (não modificou nada): Abalado, o jogador ameaçou não disputar a Copa do Mundo, em junho e julho, nos EUA, caso o pai não seja libertado.!@#1	Abalado	abalar	VERB	<mv>|V|PCP|M|S|@ICL-PRED>	Gender=Masc|Number=Sing|VerbForm=Part	4	acl	_	ChangedBy=Issue165|SpaceAfter=No --> 1	Abalado	abalar	VERB	<b><mv>|V|PCP|M|S|@ICL-PRED></b>	Gender=Masc|Number=Sing|VerbForm=Part	4	acl	_	ChangedBy=Issue165|SpaceAfter=No!@#bosque_UD_2.4.conllu!@#2019-01-18_00:28:59!@#NONE!@#NONE!@#Correção de orações adverbiais; envolvem xpostag=@A<ARG!@#CF816-3
